[GIN] 2026/03/25 - 01:27:12 | 200 |   22.455524ms |             ::1 | GET      "/api/coordinator/students"
[GIN] 2026/03/25 - 01:27:31 | 204 |      28.845µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:27:31 | 204 |        5.55µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:27:31 | 200 |    2.337873ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:27:31 | 200 |    3.152444ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:27:39 | 204 |        15.7µs |             ::1 | OPTIONS  "/api/coordinator/users/pending?status=pending"
[GIN] 2026/03/25 - 01:27:39 | 200 |     1.47513ms |             ::1 | GET      "/api/coordinator/users/pending?status=pending"
[GIN] 2026/03/25 - 01:27:39 | 200 |     980.145µs |             ::1 | GET      "/api/coordinator/users/pending?status=pending"
[GIN] 2026/03/25 - 01:27:42 | 204 |       9.228µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:27:42 | 200 |      893.52µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:28:12 | 204 |      14.418µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:28:12 | 200 |    1.045488ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:28:31 | 204 |      11.733µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:28:31 | 204 |       8.426µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:28:31 | 200 |    1.121972ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:28:31 | 200 |    1.519094ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:28:42 | 204 |       8.586µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:28:42 | 200 |    1.014139ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:29:08 | 204 |       7.333µs |             ::1 | OPTIONS  "/api/coordinator/users/4/reject"
[GIN] 2026/03/25 - 01:29:08 | 200 |     9.70675ms |             ::1 | PATCH    "/api/coordinator/users/4/reject"
[GIN] 2026/03/25 - 01:29:08 | 204 |      19.056µs |             ::1 | OPTIONS  "/api/coordinator/users/pending?status=pending"
[GIN] 2026/03/25 - 01:29:08 | 200 |    1.277817ms |             ::1 | GET      "/api/coordinator/users/pending?status=pending"
[GIN] 2026/03/25 - 01:29:12 | 204 |      12.945µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:29:12 | 200 |    1.751533ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:29:31 | 204 |       8.135µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:29:31 | 204 |       8.837µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:29:31 | 200 |     800.665µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:29:31 | 200 |     716.375µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:29:35 | 204 |       8.616µs |             ::1 | OPTIONS  "/api/coordinator/users/pending?status=rejected"
[GIN] 2026/03/25 - 01:29:35 | 200 |    1.107615ms |             ::1 | GET      "/api/coordinator/users/pending?status=rejected"
[GIN] 2026/03/25 - 01:29:42 | 204 |       6.782µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:29:42 | 200 |     671.901µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:30:12 | 204 |       5.811µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:30:12 | 200 |     547.446µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:30:31 | 204 |       8.867µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:30:31 | 204 |       3.977µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:30:31 | 200 |    1.106522ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:30:31 | 200 |     797.498µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:30:42 | 204 |       8.356µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:30:42 | 200 |     542.376µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:31:12 | 204 |       9.798µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:31:12 | 200 |    1.086204ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:31:31 | 204 |       8.816µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:31:31 | 200 |      957.09µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:31:31 | 200 |    1.002225ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:31:42 | 204 |       7.514µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:31:42 | 200 |    1.896667ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:32:01 | 204 |       8.826µs |             ::1 | OPTIONS  "/api/coordinator/users/pending?status=rejected"
[GIN] 2026/03/25 - 01:32:01 | 200 |     848.775µs |             ::1 | GET      "/api/coordinator/users/pending?status=rejected"
[GIN] 2026/03/25 - 01:32:12 | 204 |       8.517µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:32:12 | 200 |     521.566µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:32:31 | 204 |       9.308µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:32:31 | 204 |       3.957µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:32:31 | 200 |     852.662µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:32:31 | 200 |     643.266µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:32:42 | 204 |       7.304µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:32:42 | 200 |     541.253µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:33:08 | 204 |       8.125µs |             ::1 | OPTIONS  "/api/coordinator/users/pending?status=pending"
[GIN] 2026/03/25 - 01:33:08 | 200 |     499.995µs |             ::1 | GET      "/api/coordinator/users/pending?status=pending"
[GIN] 2026/03/25 - 01:33:11 | 204 |       5.481µs |             ::1 | OPTIONS  "/api/coordinator/users/10/reject"
[GIN] 2026/03/25 - 01:33:11 | 200 |    7.871534ms |             ::1 | PATCH    "/api/coordinator/users/10/reject"
[GIN] 2026/03/25 - 01:33:11 | 200 |     446.475µs |             ::1 | GET      "/api/coordinator/users/pending?status=pending"
[GIN] 2026/03/25 - 01:33:12 | 204 |       6.863µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:33:12 | 200 |     730.431µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:33:13 | 204 |       7.474µs |             ::1 | OPTIONS  "/api/coordinator/users/pending?status=rejected"
[GIN] 2026/03/25 - 01:33:13 | 200 |     593.221µs |             ::1 | GET      "/api/coordinator/users/pending?status=rejected"
[GIN] 2026/03/25 - 01:33:19 | 204 |      11.592µs |             ::1 | OPTIONS  "/api/coordinator/users/pending?status=active"
[GIN] 2026/03/25 - 01:33:19 | 200 |     954.275µs |             ::1 | GET      "/api/coordinator/users/pending?status=active"
[GIN] 2026/03/25 - 01:33:20 | 204 |       6.723µs |             ::1 | OPTIONS  "/api/coordinator/users/pending?status=pending"
[GIN] 2026/03/25 - 01:33:20 | 200 |     614.742µs |             ::1 | GET      "/api/coordinator/users/pending?status=pending"
[GIN] 2026/03/25 - 01:33:21 | 204 |      11.051µs |             ::1 | OPTIONS  "/api/coordinator/users/pending?status=rejected"
[GIN] 2026/03/25 - 01:33:21 | 200 |     395.728µs |             ::1 | GET      "/api/coordinator/users/pending?status=rejected"
[GIN] 2026/03/25 - 01:33:22 | 200 |     630.522µs |             ::1 | GET      "/api/coordinator/users/pending?status=active"
[GIN] 2026/03/25 - 01:33:22 | 200 |     495.276µs |             ::1 | GET      "/api/coordinator/users/pending?status=pending"
[GIN] 2026/03/25 - 01:33:31 | 204 |       8.045µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:33:31 | 204 |       6.662µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:33:31 | 200 |     763.774µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:33:31 | 200 |     428.159µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:33:42 | 204 |       7.864µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:33:42 | 200 |     568.525µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:34:12 | 204 |       7.825µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:34:12 | 200 |     608.581µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:34:31 | 204 |       10.44µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:34:31 | 204 |        5.07µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:34:31 | 200 |    1.086504ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:34:31 | 200 |     957.861µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:34:42 | 204 |       6.191µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:34:42 | 200 |     534.991µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:35:12 | 204 |       8.767µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:35:12 | 200 |     594.955µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:35:31 | 204 |       10.72µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:35:31 | 204 |       7.064µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:35:31 | 200 |     732.906µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:35:31 | 200 |     743.646µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:35:42 | 204 |       6.702µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:35:42 | 200 |      645.66µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:36:12 | 204 |       7.825µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:36:12 | 200 |     572.042µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:36:31 | 204 |       8.886µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:36:31 | 204 |      11.011µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:36:31 | 200 |     783.382µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:36:31 | 200 |     672.562µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:36:42 | 204 |      19.036µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 01:36:42 | 200 |     720.452µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 01:36:50 | 204 |      24.015µs |             ::1 | OPTIONS  "/api/me"
[GIN] 2026/03/25 - 01:36:50 | 204 |      23.324µs |             ::1 | OPTIONS  "/api/me"

2026/03/25 09:17:34 [32m/home/jesua/Documents/My Personal Project/ojt-system/backend/controllers/auth_controller.go:173 [33mSLOW SQL >= 200ms
[0m[31;1m[12767.364ms] [33m[rows:1][35m SELECT * FROM "users" WHERE "users"."id" = 15 AND "users"."deleted_at" IS NULL ORDER BY "users"."id" LIMIT 1[0m
[GIN] 2026/03/25 - 09:17:34 | 200 | 12.767548774s |             ::1 | GET      "/api/me"
[GIN] 2026/03/25 - 09:17:34 | 200 |     545.231µs |             ::1 | GET      "/api/me"
[GIN] 2026/03/25 - 09:17:34 | 200 |     550.391µs |             ::1 | GET      "/api/me"
[GIN] 2026/03/25 - 09:17:34 | 200 |     439.531µs |             ::1 | GET      "/api/me"
[GIN] 2026/03/25 - 09:18:02 | 204 |      24.286µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:18:02 | 200 |     873.691µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:18:02 | 200 |     906.854µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:19:02 | 204 |       8.106µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:19:02 | 204 |       26.64µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:19:02 | 200 |    1.105399ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:19:02 | 200 |     855.828µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:20:02 | 204 |     122.021µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:20:02 | 204 |      17.723µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:20:02 | 200 |    1.985393ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:20:02 | 200 |     905.882µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:21:02 | 204 |      16.852µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:21:02 | 204 |      43.462µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:21:02 | 200 |    1.134525ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:21:02 | 200 |     921.912µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:22:02 | 204 |       9.698µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:22:02 | 204 |       8.997µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:22:02 | 200 |    1.384868ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:22:02 | 200 |     692.719µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:23:02 | 204 |       9.789µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:23:02 | 204 |       8.716µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:23:02 | 200 |     900.032µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:23:02 | 200 |     825.981µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:24:02 | 204 |      16.041µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:24:02 | 204 |      10.831µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:24:02 | 200 |    1.536384ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:24:02 | 200 |      883.53µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:25:02 | 204 |      17.072µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:25:02 | 204 |       7.063µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:25:02 | 200 |     1.86784ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:25:02 | 200 |      1.0215ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:26:02 | 204 |      12.824µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:26:02 | 204 |       9.227µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:26:02 | 200 |    3.413121ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:26:02 | 200 |    1.066475ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:27:02 | 204 |      14.167µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:27:02 | 204 |      14.177µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:27:02 | 200 |    1.161626ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:27:02 | 200 |     978.419µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:28:02 | 204 |       9.177µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:28:02 | 204 |      13.425µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:28:02 | 200 |    4.162217ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:28:02 | 200 |     775.867µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:29:02 | 204 |       9.969µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:29:02 | 204 |       9.408µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:29:02 | 200 |      904.29µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:29:02 | 200 |     629.149µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:30:02 | 204 |      10.951µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:30:02 | 204 |       6.012µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:30:02 | 200 |    1.341646ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:30:02 | 200 |     843.294µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:31:02 | 204 |       8.797µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:31:02 | 204 |      92.465µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:31:02 | 200 |    1.330805ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:31:02 | 200 |     570.238µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:32:02 | 204 |       8.727µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:32:02 | 204 |       4.939µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:32:02 | 200 |     970.233µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:32:02 | 200 |     657.302µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:33:02 | 204 |       8.777µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:33:02 | 204 |      17.764µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:33:02 | 200 |    1.087295ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:33:02 | 200 |     847.041µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:34:02 | 204 |       9.919µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:34:02 | 200 |    1.149031ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:34:02 | 200 |     774.063µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:35:02 | 204 |      16.912µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:35:02 | 204 |       7.093µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:35:02 | 200 |    1.247458ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:35:02 | 200 |    1.048472ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:36:02 | 204 |      26.961µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:36:02 | 204 |      16.271µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:36:02 | 200 |     1.02666ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:36:02 | 200 |     777.469µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:37:02 | 204 |      30.317µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:37:02 | 200 |    1.402761ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:37:02 | 200 |     787.669µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:38:02 | 204 |      21.882µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:38:02 | 204 |       8.196µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:38:02 | 200 |     863.181µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:38:02 | 200 |     714.691µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:39:02 | 204 |      45.786µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:39:02 | 204 |      26.781µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:39:02 | 200 |    3.256986ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:39:02 | 200 |    1.163659ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:40:02 | 204 |      29.375µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:40:02 | 200 |    1.083217ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:40:02 | 200 |     883.169µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:41:02 | 204 |      33.643µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:41:02 | 204 |      17.322µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:41:02 | 200 |      793.63µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:41:02 | 200 |     596.838µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:42:02 | 204 |       26.43µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:42:02 | 200 |    1.855246ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:42:02 | 200 |     561.792µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:43:02 | 204 |       79.28µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:43:02 | 204 |      44.434µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:43:02 | 200 |    1.289066ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:43:02 | 200 |     806.704µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:44:02 | 204 |      36.449µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:44:02 | 204 |      81.374µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:44:02 | 200 |    1.404214ms |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:44:02 | 200 |     894.871µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:45:02 | 204 |      29.936µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:45:02 | 204 |      14.628µs |             ::1 | OPTIONS  "/api/notifications/"
[GIN] 2026/03/25 - 09:45:02 | 200 |     723.808µs |             ::1 | GET      "/api/notifications/"
[GIN] 2026/03/25 - 09:45:02 | 200 |     531.765µs |             ::1 | GET      "/api/notifications/"
